date	id	r1	r2	rating	fam1	fam2	conf	rand	step	timediff	all	title_lev	title_jw	title_lcs	title_bigram	title_lda	text_sent	text_lda	text_tfidf	text50_tfidf	sharpness	entropy	brightness	colorfulness	embeddings	contrast	bio_tfidf	bio_lda	author_jacc	daydist	subcat_jacc	passed	finished	id2	date2	age	gender	newsws	days_news	subcat	title	image	author	datetime	text	sentiment	author_bio
[28/Apr/2020:15:52:50]	rod37ss4kktfnpthj322ktfqfm	bb8d90e7f0f8a68112ba79b2db36958a	254aad311ca678895d4d2adb9f46365a	1	1	1	4	5	4	21.0	0.45816001070183887	0.2533333333333333	0.63	0.33333333333333337	0.1129032258064516	0.0	0.9583333333333334	0.0	0.013807028865242998	0.0	0.8845367140173337	0.9255278324967404	0.9147055299821422	0.9104140271489699	0.5853453251819365	0.9391763227737376	0.08609403894595047	0.0	0.0	0.6156901688182721	1.0	FALSE	TRUE	rod37ss4kktfnpthj322ktfqfm	[28/Apr/2020:15:55:16]	45-54	Female	3	2	3	4	4	1	2	4	4	4
[28/Apr/2020:15:53:18]	rod37ss4kktfnpthj322ktfqfm	0d8e56ec59b1fc84e89958b698292f63	845878cedf5eff388a30c35b943fe4ea	3	2	1	4	5	5	28.0	0.29917914501768467	0.1829268292682928	0.59	0.30487804878048785	0.1153846153846154	0.0	0.8983585858585859	0.0	0.12048363981220188	0.006276906013877411	0.10790570119418774	0.5902912979437603	0.8554404984666991	0.7264080330731799	0.17654018660332849	0.5189370253158111	0.034173942157752935	0.0	0.0	0.7555775904809122	0.0	FALSE	TRUE	rod37ss4kktfnpthj322ktfqfm	[28/Apr/2020:15:55:16]	45-54	Female	3	2	3	4	4	1	2	4	4	4
[28/Apr/2020:15:53:35]	rod37ss4kktfnpthj322ktfqfm	2ae74ab22acf576c994393093a4ef49a	1d66d07003998bb5408ff8f31f5da5db	3	2	1	3	5	6	17.0	0.3652106107697893	0.1515151515151515	0.56	0.33333333333333337	0.05645161290322581	0.0	0.8706349206349207	0.0	0.035446264072335074	0.0	0.8343640723522205	0.9592673557351036	0.9371097321019308	0.8699641641148532	0.29502320717461183	0.9011024014580988	0.0	0.0	0.0	0.5	0.0	FALSE	TRUE	rod37ss4kktfnpthj322ktfqfm	[28/Apr/2020:15:55:16]	45-54	Female	3	2	3	4	4	1	2	4	4	4
[28/Apr/2020:15:53:51]	rod37ss4kktfnpthj322ktfqfm	6846cfa7622f9e462aebbb9fc951cf04	c810b73be3d5fdc6f5bb542cbb33a9ea	4	3	3	4	5	7	16.0	0.3326200848237684	0.10909090909090913	0.36	0.10909090909090913	0.027027027027027032	0.0	0.8291666666666666	0.0	0.07088269770979269	0.025970623621078003	0.7708772897202822	0.9374147784016884	0.9232319335066832	0.9359453976170952	0.3775128188793269	0.9131091903487264	0.04245676466132159	0.0	0.0	0.2206246901338622	0.0	FALSE	TRUE	rod37ss4kktfnpthj322ktfqfm	[28/Apr/2020:15:55:16]	45-54	Female	3	2	3	4	4	1	2	4	4	4
[28/Apr/2020:15:54:00]	rod37ss4kktfnpthj322ktfqfm	814df1a4-8d92-11e2-9f54-f3fdd70acad2	32423274-adb2-11e2-8bf6-e70cb6ae066e	3	2	3	4	5	8	9.0	0.4466850204893912	0.17543859649122806	0.66	0.42105263157894735	0.18478260869565216	0.0	0.7999999999999999	0.0	0.21622993494231896	0.034855962503043195	0.2722164777295999	0.9356617297531818	0.9407968231502538	0.9409437607251936	0.3287514944555901	0.9802764058478834	0.06256482345790146	0.0	0.0	0.9801291604570294	1.0	FALSE	TRUE	rod37ss4kktfnpthj322ktfqfm	[28/Apr/2020:15:55:16]	45-54	Female	3	2	3	4	4	1	2	4	4	4
[28/Apr/2020:15:54:10]	rod37ss4kktfnpthj322ktfqfm	59f4a654-8902-11e3-833c-33098f9e5267	1216ff04-7387-11e1-98b8-6a87961e5beb	3	2	1	4	5	9	10.0	0.436377180687143	0.20895522388059706	0.62	0.32835820895522383	0.14285714285714285	0.0	0.9729166666666668	0.0	0.06127181804920472	0.027203747312662997	0.8062079179691529	0.9511948673755044	0.8790993819582704	0.9351988855422628	0.18893844730700607	0.9419848014004456	0.0	0.0	0.0	0.663356504468719	1.0	FALSE	TRUE	rod37ss4kktfnpthj322ktfqfm	[28/Apr/2020:15:55:16]	45-54	Female	3	2	3	4	4	1	2	4	4	4
[28/Apr/2020:15:54:19]	rod37ss4kktfnpthj322ktfqfm	eae68c31d7a37e1300f1fa48405d340f	ca6202a0-0f1f-11e2-a310-2363842b7057	3	1	1	4	5	10	9.0	0.2935401325671565	0.16000000000000006	0.59	0.33333333333333337	0.09558823529411764	0.0	0.9450673400673402	0.0	0.07501234311878026	0.0	0.7109082989557817	0.6435095092202833	0.2219172292477649	0.7747536013003637	0.18001406056013491	0.951015417561988	0.050863252936091945	0.0	0.0	0.13882002974714924	0.0	FALSE	TRUE	rod37ss4kktfnpthj322ktfqfm	[28/Apr/2020:15:55:16]	45-54	Female	3	2	3	4	4	1	2	4	4	4
[28/Apr/2020:15:52:35]	dsfhkup8d7f3rkdt4c6fiegemk	f1049790fd69f50b266aed113ad8277e	00c27e00aa8861f5fb44a5a03ec9862a	1	3	4	3	3	1	51.0	0.3194982680374119	0.27142857142857146	0.66	0.3428571428571429	0.09734513274336284	0.0	0.9036458333333334	0.0	0.05139842572952882	0.029387149585400795	0.2966429816216868	0.8099739734207461	0.6998449173848754	0.7503783609554047	0.17657056309880462	0.8939479357584423	0.0	0.0	0.0	0.406544372830937	0.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:53:06]	dsfhkup8d7f3rkdt4c6fiegemk	55c0198b64c92c85da38a2fc7b8dbbc4	6a6e7b4fec4a414bc2612854ef448036	1	3	3	2	3	2	31.0	0.3716963947201938	0.2323232323232324	0.66	0.33333333333333337	0.11875	0.0	0.996875	0.0	0.018535012570876176	0.03038167736842113	0.6880941606121329	0.8996114965673353	0.8042265865618158	0.9305014729842976	0.36892420107342105	0.9502894205628026	0.0	0.0	0.0	0.4020823004462072	0.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:53:20]	dsfhkup8d7f3rkdt4c6fiegemk	20bdf9ce-be0d-11e1-9ce8-ff26651238d0	fc86980e-3044-11e7-9534-00e4656c22aa	3	2	3	2	3	3	14.0	0.43406609464305673	0.29166666666666663	0.66	0.375	0.15789473684210525	0.0	0.9796296296296296	0.0	0.045714345727143314	0.004058230679985094	0.9029945281804724	0.9615768988469692	0.941448579486033	0.9001841753511504	0.2693723698156912	0.9527607637989114	0.11904079926919944	0.0	0.0	0.11998016856717895	1.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:53:51]	dsfhkup8d7f3rkdt4c6fiegemk	df407dec0f0ee829b913321fd762a080	34d3e8766e2ee30a8d4943b77ecb5162	1	2	3	3	3	4	31.0	0.33235389011831545	0.22018348623853207	0.62	0.29357798165137616	0.1503267973856209	0.0	0.6285714285714286	0.0	0.013333417940342606	0.0	0.30033308749455256	0.8708500771534642	0.9428950957842464	0.9834650160608664	0.1953655376702208	0.9559536541934353	0.0	0.0	0.0	0.4722222222222222	0.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:54:09]	dsfhkup8d7f3rkdt4c6fiegemk	45020756d226c6753bd4b852ef251f26	288774467489711fafae9f889f1820e5	1	2	1	2	3	5	18.0	0.3258184588232421	0.21621621621621626	0.62	0.3108108108108109	0.1206896551724138	0.0	0.9556755050505048	0.0	0.0253142338606704	0.016292571453752597	0.277584174466714	0.8968105214703206	0.4615931124798369	0.5675511456722084	0.17481418493798762	0.939094153004096	0.01680130377998014	0.0	0.0	0.9171215880893299	0.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:54:25]	dsfhkup8d7f3rkdt4c6fiegemk	ae2ff001f7061b442d056a2fcadfeee9	c8683db8ebbd1188d0af9c4becb3f4e4	1	2	1	2	3	6	16.0	0.34059389667019685	0.13461538461538458	0.48	0.13461538461538458	0.047619047619047616	0.0	0.9658564814814814	0.0	0.030563241412977962	0.0	0.477463350860764	0.9561765186889816	0.7316511940705919	0.8651000924272704	0.1242386906755564	0.9997051618226755	0.07082750626575736	0.0	0.0	0.7934458788480636	0.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:54:53]	dsfhkup8d7f3rkdt4c6fiegemk	bdf5f4fa-154f-11e7-ada0-1489b735b3a3	8471d120fe5ac7718b09fb06020a8b23	1	2	1	2	3	7	28.0	0.36602864445680305	0.2444444444444445	0.65	0.3666666666666667	0.17482517482517482	0.0	0.9666666666666668	0.0	0.06014841444836998	0.0	0.5303202148437915	0.9722375021825064	0.9318048187749612	0.8212551284608789	0.13233841157996698	0.8741886848719183	0.0275062110484532	0.0	0.0	0.5681705503222607	0.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:55:10]	dsfhkup8d7f3rkdt4c6fiegemk	8d9451ada5b2b3a30a7d021f693fe520	d8cc15850f445ce1451e11ae8704aed8	1	2	1	1	3	8	17.0	0.44949414430231344	0.2921348314606742	0.68	0.4157303370786517	0.19117647058823528	0.0	0.9635551948051948	0.0	0.30519573925756666	0.015795510157093982	0.3757059837495451	0.8351486177891122	0.7951714661333984	0.9919849748201396	0.3193034719355453	0.8552126322057203	0.02370813225586821	0.0	0.0	0.9300595238095238	1.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:55:29]	dsfhkup8d7f3rkdt4c6fiegemk	d43d49770c4a2fbd728a6582a7d9e177	f27ccb31283c52737fda6bb84d583356	1	2	2	3	3	9	19.0	0.3285522915692387	0.2125	0.57	0.25	0.08695652173913042	0.0	0.9748579545454544	0.0	0.030154311300287864	0.0	0.1486764694036855	0.937812322961635	0.38897808101908304	0.905477957468134	0.16498919890259134	0.9995029077016848	0.05746764976740563	0.0	0.0	0.8436724565756824	0.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:15:55:43]	dsfhkup8d7f3rkdt4c6fiegemk	f2d3435e306c144ce0f92c6962b2e556	c5c8b69749920c5f34a7492c3b8ccac9	1	2	1	2	3	10	14.0	0.5607636509426975	0.203125	0.55	0.21875	0.0505050505050505	0.0	0.9734623015873016	0.0	0.055067138319661584	0.0332960169646629	0.5154665830943501	0.9708877936154174	0.9459763803754784	0.9665143273182221	0.5274395945358135	0.9400332043773579	1.0	1.0	1.0	0.26474962816063463	1.0	FALSE	TRUE	dsfhkup8d7f3rkdt4c6fiegemk	[28/Apr/2020:15:56:19]	45-54	Female	1	7	3	2	3	4	3	3	2	3
[28/Apr/2020:16:00:10]	gkbtj9imfjq246mt1g5uvc5q5e	2e71dda621a2d142d775bce538875721	c5f163f3a7ed91a7d5ecf3e194dfc2c6	3	5	5	4	8	1	70.0	0.32769312045729926	0.14754098360655746	0.55	0.24590163934426235	0.051020408163265314	0.0	0.6446969696969698	0.0	0.05244841180784909	0.0	0.8390898662522738	0.7837249421420266	0.8681296479387114	0.9223507473392876	0.2487224580448188	0.9267390467240674	0.06675460092674741	0.0	0.0	0.2067426871591473	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:00:35]	gkbtj9imfjq246mt1g5uvc5q5e	1511d267aa6cd8efcfb9e8e5a931a097	a76e611e4aa3feb2165c22c31a8bcbe8	3	4	5	3	8	2	25.0	0.3307827033141363	0.09459459459459464	0.36	0.09459459459459464	0.035294117647058816	0.0	0.9475	0.0	0.06683662800648803	0.019249369295996417	0.7304218668992536	0.8081944328719899	0.8967494130544602	0.9967114961065984	0.2583284001896913	0.999333940807312	0.01766664078611813	0.0	0.0	0.2901785714285714	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:00:49]	gkbtj9imfjq246mt1g5uvc5q5e	c5fad9d1f0aa8e9e63f4149d4b23928c	54de0933ddd99c0f9ee9e572581239d1	4	4	4	3	8	3	14.0	0.3184454116685161	0.17105263157894735	0.49	0.19736842105263155	0.08080808080808081	0.0	0.7	0.0	0.07736362280714235	0.010630806479054351	0.3536540255651833	0.8314606429431863	0.615059981236636	0.8134781592696443	0.4538821050933112	0.9748453986287976	0.01766664078611813	0.0	0.0	0.5816377171215881	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:01:07]	gkbtj9imfjq246mt1g5uvc5q5e	0683a3060cd3dde43b492d62913683dc	3d33f6e4-3fdf-11e3-9c8b-e8deeb3c755b	4	5	5	5	8	4	18.0	0.40404962930937904	0.2469135802469136	0.67	0.33333333333333337	0.11382113821138212	0.0	0.975	0.0	0.05781441862486907	0.049946972299967266	0.8370545217683125	0.9257732108237824	0.8822155696454703	0.9190864693310508	0.21547066349308105	0.928803924709098	0.08273841608978763	0.0	0.0	0.8430203676105316	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:01:25]	gkbtj9imfjq246mt1g5uvc5q5e	504298f206ac2ea72eca9c67baa5b76e	1b034e277651ac75bb6c583127625f89	4	4	5	4	8	5	18.0	0.6062249723174682	0.2586206896551724	0.66	0.3448275862068966	0.12903225806451613	0.0	0.9004166666666666	0.0	0.08030578617590856	0.044090789420912255	0.8572771116019477	0.9565405871221778	0.8770063692318755	0.8795193554681469	0.22113185721491813	0.9554918209317556	1.0	1.0	1.0	0.9602385685884692	1.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:04:41]	gkbtj9imfjq246mt1g5uvc5q5e	168d9906cb23919e3629e07f86eaec91	d6739311babfcea230027ae777cf4fcf	5	4	4	4	8	6	196.0	0.3521931606216085	0.2192982456140351	0.63	0.29824561403508776	0.1625	0.0	0.7791666666666666	0.0	0.02652765847881937	0.0	0.5084301832446115	0.7604151650504011	0.8820537755111122	0.9284171807044344	0.2981071152768602	0.9016783953753462	0.0322656517410322	0.0	0.0	0.6167575607337629	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:04:54]	gkbtj9imfjq246mt1g5uvc5q5e	03a4be2eb5a0d03ba8e05d7aa4290a7c	9434cfb0a3b358e3227938e9e62bd281	4	5	5	3	8	7	13.0	0.3819763946652633	0.18823529411764706	0.67	0.388235294117647	0.17482517482517482	0.0	0.8836363636363637	0.0	0.02242929208752779	0.011975855235806913	0.4319689970057038	0.9964692324371172	0.9564968771290424	0.8903648052291216	0.1828053579438496	0.9803673049751636	0.08813313890472305	0.0	0.0	0.7735849056603774	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:05:14]	gkbtj9imfjq246mt1g5uvc5q5e	169a40d09d8ce09ec0f726684aa99f35	714edb97aea98243626290638901b2d3	5	4	5	5	8	8	20.0	0.3123689832641074	0.2340425531914893	0.57	0.2446808510638297	0.12295081967213115	0.0	0.8166666666666667	0.0	0.03156637029813386	0.021399918469543863	0.16780071237313074	0.8536971333080041	0.6651439443623823	0.9707605054548274	0.2944732715995844	0.8100682111342999	0.08202553308494975	0.0	0.0	0.36210317460317465	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:05:28]	gkbtj9imfjq246mt1g5uvc5q5e	ed8dbb27ad432ee30723862421d2a2ba	4b1c3a8ecffb8457b0d3ead2648e3843	5	5	5	5	8	9	14.0	0.32310613276933575	0.2083333333333333	0.56	0.2361111111111112	0.08571428571428573	0.0	0.9053174603174604	0.0	0.02078106978530388	0.0	0.5071067844304542	0.6809423443808262	0.5609625439102979	0.8629303677338952	0.14117943696980725	0.8326286625508056	0.08813313890472305	0.0	0.0	0.7719821162444114	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:05:39]	gkbtj9imfjq246mt1g5uvc5q5e	61db83fdf478596affb6018b5a064145	a7527c0da5cc452d1172ee8b89eac366	5	5	5	5	8	10	11.0	0.3537841755932501	0.25	0.65	0.40625	0.11403508771929825	0.0	0.9702380952380952	0.0	0.04970439336786465	0.0	0.2462741278357317	0.9336952151514016	0.7924465397397724	0.9277857602188696	0.5099563553691442	0.9710936435355646	0.008790312529120001	0.0	0.0	0.2454139811601388	0.0	FALSE	TRUE	gkbtj9imfjq246mt1g5uvc5q5e	[28/Apr/2020:16:06:55]	25-34	Male	1	7	5	5	5	5	5	5	4	3
[28/Apr/2020:16:02:37]	gsjv0tpum86de17afdtfoa1otj	45efc4f68238f1099fb6355df079cf8e	7d8f17792143eae6234caa1c2ea75c9a	2	4	3	2	8	1	166.0	0.5116149151281969	0.2183908045977011	0.58	0.26436781609195403	0.09090909090909093	0.0	0.833387445887446	0.0	0.07070434320239383	0.0	0.9545446450107072	0.7819735678694021	0.8107014996045526	0.9884289594573008	0.13951821978318732	0.9078994262632422	1.0	0.0	1.0	0.5914724838869608	1.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:03:46]	gsjv0tpum86de17afdtfoa1otj	c07cbb054f6b7b56238f5a8c8aa5f4ac	28263293507e298616e375f9081bc2d6	3	3	4	3	8	2	69.0	0.5546025004563023	0.2545454545454545	0.64	0.3272727272727273	0.0898876404494382	0.0	0.7922222222222222	0.0	0.11344152493193392	0.0	0.5314264182073388	0.7875085238905819	0.7764472834613689	0.6977030287270236	0.28522999673894195	0.9987461410599672	1.0	1.0	1.0	0.7976190476190477	1.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:04:44]	gsjv0tpum86de17afdtfoa1otj	64c1aff9f71fc136bbd9a5bec68d0d1d	9ad5265ada8af9a8524f868e3a6fb33f	1	4	2	3	8	3	58.0	0.5399237459129463	0.1568627450980392	0.56	0.2549019607843137	0.07692307692307693	0.0	0.9969696969696972	0.0	0.04456132318706814	0.04155480519425125	0.8947600039264599	0.9475375663939092	0.9690638442180559	0.8840183174918861	0.4163782219689375	0.8702363054577502	1.0000000000000002	1.0	1.0	0.6847070506454817	0.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:05:35]	gsjv0tpum86de17afdtfoa1otj	38d28958fc0ec9c1a905e63dfeed1e0c	c317a33494f98ebf690c406a1a6b37f2	2	3	2	2	8	4	51.0	0.32297366856040594	0.2592592592592593	0.56	0.2962962962962963	0.13580246913580246	0.0	0.8469618055555556	0.0	0.03941378957589543	0.0	0.22081925231038527	0.8076030617164431	0.8824338871264124	0.9948113885775828	0.15388024617579554	0.9561222308704608	0.04032848480654344	0.0	0.0	0.26574119980168565	0.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:06:32]	gsjv0tpum86de17afdtfoa1otj	74a1921624ad4dea51175d5826816e1d	10031b3f054eff2bdf6a52fda5ac77c2	2	2	2	3	8	5	57.0	0.4372190455314868	0.25	0.62	0.33333333333333337	0.19626168224299065	0.0	0.8875	0.0	0.035915603433292774	0.01395899583060624	0.6121291709036383	0.947016633537693	0.7040557207713639	0.9915822101478144	0.4018557302191288	0.9003415727214549	0.1397602823023159	0.0	0.0	0.7106699751861042	1.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:07:11]	gsjv0tpum86de17afdtfoa1otj	b59b2388-cbf7-11e3-95f7-7ecdde72d2ea	584c10cb0d6d9e4d8ac1151bf43164f4	1	2	3	4	8	6	39.0	0.3202010332940602	0.23684210526315785	0.74	0.32894736842105265	0.17543859649122806	0.0	0.7571428571428571	0.0	0.031186583540247274	0.004257193914708613	0.14934688273586316	0.9772606365074072	0.8805793274947651	0.7482277078136101	0.13208408278114786	0.7515627301526691	0.0037871320458906454	0.0	0.0	0.4873574615765989	0.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:08:03]	gsjv0tpum86de17afdtfoa1otj	9168660c-3110-11e7-9534-00e4656c22aa	cf3e53f469bc6f6d5ef0bf0b216f30a7	2	3	2	3	8	7	52.0	0.393026622169846	0.18333333333333326	0.68	0.33333333333333337	0.08571428571428573	0.0	0.98125	0.0	0.03494645607541733	0.0	0.8084388435474648	0.38707252893454996	0.3778435639311792	0.86330177248149	0.2144121084355504	0.9229593385311524	0.031060245464885894	0.0	0.0	0.9568666336142786	1.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:08:38]	gsjv0tpum86de17afdtfoa1otj	2e44ff90fef308f6b1f0120939b3917c	70a2441fce53923e382f31a7fbc557ec	5	5	5	5	8	8	35.0	0.43067047402236397	0.2330097087378641	0.59	0.27184466019417475	0.08275862068965517	0.0	0.9441919191919192	0.0	0.031700516581657665	0.02425218844873247	0.8634148792283415	0.8145581706466769	0.7850892782425843	0.8794428679319576	0.3744583566748306	0.8086593106550795	0.23740995560475875	0.0	0.0	0.6726190476190477	1.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:09:39]	gsjv0tpum86de17afdtfoa1otj	0bf3f1a0-feaa-11e6-8ebe-6e0dbe4f2bca	0323b1b7253965146a5f6230cdd9691a	1	4	4	4	8	9	61.0	0.32580789234734997	0.202247191011236	0.58	0.2584269662921348	0.11627906976744184	0.0	0.7541666666666667	0.0	0.09370936800238913	0.017341412151760625	0.2769574142311072	0.7913283348497813	0.6827231089786198	0.8959207340158133	0.3763914123346839	0.9192201821265672	0.1855560509709552	0.0	0.0	0.3658899355478433	0.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:10:20]	gsjv0tpum86de17afdtfoa1otj	9a2e4d303927c8cd9f954704b9b639c5	d365bb94e2e2be75f3dac03bd20ecd59	2	4	3	3	8	10	41.0	0.45347864279701094	0.2467532467532467	0.69	0.3896103896103896	0.12698412698412698	0.0	0.9166666666666669	0.0	0.050810846182081086	0.02526970132360493	0.6622697918088961	0.9396420222733821	0.7463831458268159	0.9885241671583772	0.5962820440425549	0.943246193731736	0.06393765289415608	0.0	0.0	0.6831928606841844	1.0	TRUE	TRUE	gsjv0tpum86de17afdtfoa1otj	[28/Apr/2020:16:11:46]	35-44	Male	2	5	5	5	4	3	4	4	4	3
[28/Apr/2020:16:00:28]	1rv5oai8hg98uo9shfplp44gof	d9467bc91f0b74bd89f0e2c99b284f44	f96610f0da2f5a3aa7c34db16bf89e18	1	1	1	3	5	1	44.0	0.5273260432366305	0.1132075471698113	0.28	0.1132075471698113	0.05970149253731344	0.0	0.8923295454545455	0.0	0.06226640581332404	0.0	0.8175487003107222	0.6268779942515676	0.6446345214571101	0.9156625814209765	0.3184118388608108	0.9348155474294744	1.0	1.0	1.0	0.7678571428571428	1.0	TRUE	TRUE	1rv5oai8hg98uo9shfplp44gof	[28/Apr/2020:16:03:15]	35-44	Male	2	4	4	4	4	2	4	4	4	2
[28/Apr/2020:16:00:49]	1rv5oai8hg98uo9shfplp44gof	f86dd76c-e3f1-11e2-aef3-339619eab080	646ca57d0dfdeb44a4f561d373f98755	2	2	2	2	5	2	21.0	0.4154871876524423	0.2153846153846154	0.67	0.41538461538461535	0.19444444444444445	0.0	1.0	0.0	0.05777250659259117	0.028694200071616906	0.852414608838952	0.9807188513415366	0.8256815314561239	0.9676880082698961	0.28260326463923524	0.8931679227979209	0.06289797667379453	0.0	0.0	0.8628912071535022	0.0	TRUE	TRUE	1rv5oai8hg98uo9shfplp44gof	[28/Apr/2020:16:03:15]	35-44	Male	2	4	4	4	4	2	4	4	4	2
[28/Apr/2020:16:01:02]	1rv5oai8hg98uo9shfplp44gof	94dc4e475de947acc37f2267cd52ac1a	8ba13c38d1f9e5c1f97288e7ed569bf0	1	2	2	4	5	3	13.0	0.3234905810262002	0.17894736842105266	0.54	0.25263157894736843	0.09219858156028367	0.0	0.9377380952380954	0.0	0.061553615375279765	0.0	0.4142525492923335	0.7349546370924529	0.6101140886170087	0.9013373697975972	0.24387599193540976	0.9416983578865844	0.008203982295094182	0.0	0.0	0.5523054040654437	0.0	TRUE	TRUE	1rv5oai8hg98uo9shfplp44gof	[28/Apr/2020:16:03:15]	35-44	Male	2	4	4	4	4	2	4	4	4	2
[28/Apr/2020:16:01:15]	1rv5oai8hg98uo9shfplp44gof	038578baaf7f9e53b2eb0095c37b4307	129bcd8c-186a-11e7-bcc2-7d1a0973e7b2	2	2	2	3	5	4	13.0	0.30297079309676234	0.1707317073170732	0.53	0.19512195121951206	0.06422018348623854	0.0	0.7517857142857143	0.0	0.10493486408958166	0.029119923668833377	0.4529603906779084	0.8342362697152218	0.6415702328948241	0.966268107566828	0.22013474106552186	0.8170500054785375	0.05123714974560525	0.0	0.0	0.2300446207238473	0.0	TRUE	TRUE	1rv5oai8hg98uo9shfplp44gof	[28/Apr/2020:16:03:15]	35-44	Male	2	4	4	4	4	2	4	4	4	2
